,timestep,sentence,words,num_words,mean_word_length,num_syllables
105,186112,"was a blind man named Edwards, who had taken this house in York Street, and who was known to be a frequent visitor at Mrs. Canning's.","['was', 'a', 'blind', 'man', 'named', 'edwards,', 'who', 'had', 'taken', 'this', 'house', 'in', 'york', 'street,', 'and', 'who', 'was', 'known', 'to', 'be', 'a', 'frequent', 'visitor', 'at', 'mrs.', ""canning's.""]",26,4,34
106,110848,"A watch was set on him at her house, where he was soon afterwards arrested.","['a', 'watch', 'was', 'set', 'on', 'him', 'at', 'her', 'house,', 'where', 'he', 'was', 'soon', 'afterwards', 'arrested.']",15,4,19
107,177408,"Edwards, whom Mr. Gee easily identified with the others, at once admitted that he was the prime mover of the conspiracy.","['edwards,', 'whom', 'mr.', 'gee', 'easily', 'identified', 'with', 'the', 'others,', 'at', 'once', 'admitted', 'that', 'he', 'was', 'the', 'prime', 'mover', 'of', 'the', 'conspiracy.']",21,4,33
108,206848,"He had sought by all legal means to obtain possession of the two thousand pounds, but had failed, and had had recourse to more violent means.","['he', 'had', 'sought', 'by', 'all', 'legal', 'means', 'to', 'obtain', 'possession', 'of', 'the', 'two', 'thousand', 'pounds,', 'but', 'had', 'failed,', 'and', 'had', 'had', 'recourse', 'to', 'more', 'violent', 'means.']",26,4,37
109,78080,"It turned out that he was really married to Mrs. Canning,","['it', 'turned', 'out', 'that', 'he', 'was', 'really', 'married', 'to', 'mrs.', 'canning,']",11,4,15
110,172288,"both having been recognized by the clergyman who had performed the ceremony, and the assault had been committed to secure the money","['both', 'having', 'been', 'recognized', 'by', 'the', 'clergyman', 'who', 'had', 'performed', 'the', 'ceremony,', 'and', 'the', 'assault', 'had', 'been', 'committed', 'to', 'secure', 'the', 'money']",22,5,34
111,64768,which Mrs. Canning had lost by remarriage.,"['which', 'mrs.', 'canning', 'had', 'lost', 'by', 'remarriage.']",7,5,10
112,173568,"All three men were committed for trial, although Edwards wished to exculpate the others as having only acted under his order.","['all', 'three', 'men', 'were', 'committed', 'for', 'trial,', 'although', 'edwards', 'wished', 'to', 'exculpate', 'the', 'others', 'as', 'having', 'only', 'acted', 'under', 'his', 'order.']",21,5,34
113,165888,"At the trial the indictment charging them with felony could not be sustained, but they were found guilty of conspiracy and assault.","['at', 'the', 'trial', 'the', 'indictment', 'charging', 'them', 'with', 'felony', 'could', 'not', 'be', 'sustained,', 'but', 'they', 'were', 'found', 'guilty', 'of', 'conspiracy', 'and', 'assault.']",22,5,34
114,92416,"Edwards was sentenced to two years' imprisonment in Newgate,","['edwards', 'was', 'sentenced', 'to', 'two', ""years'"", 'imprisonment', 'in', 'newgate,']",9,5,15
115,132864,Weedon and Lecasser to twelve and six months respectively in Coldbath Fields.,"['weedon', 'and', 'lecasser', 'to', 'twelve', 'and', 'six', 'months', 'respectively', 'in', 'coldbath', 'fields.']",12,5,19
116,179968,At no period could thieves in London or elsewhere have prospered had they been unable to dispose of their ill-gotten goods.,"['at', 'no', 'period', 'could', 'thieves', 'in', 'london', 'or', 'elsewhere', 'have', 'prospered', 'had', 'they', 'been', 'unable', 'to', 'dispose', 'of', 'their', 'ill-gotten', 'goods.']",21,4,31
117,169984,"The trade of fence, or receiver, therefore, is very nearly as old as the crimes which it so obviously fostered.","['the', 'trade', 'of', 'fence,', 'or', 'receiver,', 'therefore,', 'is', 'very', 'nearly', 'as', 'old', 'as', 'the', 'crimes', 'which', 'it', 'so', 'obviously', 'fostered.']",20,4,29
118,207616,"One of the most notorious, and for a time most successful practitioners in this illicit trade, passed through Newgate in eighteen thirty-one.","['one', 'of', 'the', 'most', 'notorious,', 'and', 'for', 'a', 'time', 'most', 'successful', 'practitioners', 'in', 'this', 'illicit', 'trade,', 'passed', 'through', 'newgate', 'in', 'eighteen', 'thirty-one.']",22,5,34
119,108800,The name of Ikey Solomons was long remembered by thief and thief-taker.,"['the', 'name', 'of', 'ikey', 'solomons', 'was', 'long', 'remembered', 'by', 'thief', 'and', 'thief-taker.']",12,5,17
120,133376,"He began as an itinerant street vendor at eight, at ten he passed bad money,","['he', 'began', 'as', 'an', 'itinerant', 'street', 'vendor', 'at', 'eight,', 'at', 'ten', 'he', 'passed', 'bad', 'money,']",15,4,22
121,112128,"at fourteen he was a pickpocket and a ""duffer,"" or a seller of sham goods.","['at', 'fourteen', 'he', 'was', 'a', 'pickpocket', 'and', 'a', '""duffer,""', 'or', 'a', 'seller', 'of', 'sham', 'goods.']",15,4,21
122,164864,"He early saw the profits to be made out of purchasing stolen goods, but could not embark in it at first for want of capital.","['he', 'early', 'saw', 'the', 'profits', 'to', 'be', 'made', 'out', 'of', 'purchasing', 'stolen', 'goods,', 'but', 'could', 'not', 'embark', 'in', 'it', 'at', 'first', 'for', 'want', 'of', 'capital.']",25,4,33
123,200960,"He was taken up when still in his teens for stealing a pocketbook, and was sentenced to transportation, but did not get beyond the hulks at Chatham.","['he', 'was', 'taken', 'up', 'when', 'still', 'in', 'his', 'teens', 'for', 'stealing', 'a', 'pocketbook,', 'and', 'was', 'sentenced', 'to', 'transportation,', 'but', 'did', 'not', 'get', 'beyond', 'the', 'hulks', 'at', 'chatham.']",27,4,34
124,162048,"On his release an uncle, a slop-seller in Chatham, gave him a situation as ""barker,"" or salesman,","['on', 'his', 'release', 'an', 'uncle,', 'a', 'slop-seller', 'in', 'chatham,', 'gave', 'him', 'a', 'situation', 'as', '""barker,""', 'or', 'salesman,']",17,4,26
125,91904,at which he realized one hundred fifty pounds within a couple of years.,"['at', 'which', 'he', 'realized', 'one', 'hundred', 'fifty', 'pounds', 'within', 'a', 'couple', 'of', 'years.']",13,4,19
126,95488,With this capital he returned to London and set up as a fence.,"['with', 'this', 'capital', 'he', 'returned', 'to', 'london', 'and', 'set', 'up', 'as', 'a', 'fence.']",13,3,18
127,132864,"He had such great aptitude for business, and such a thorough knowledge of the real value of goods,","['he', 'had', 'such', 'great', 'aptitude', 'for', 'business,', 'and', 'such', 'a', 'thorough', 'knowledge', 'of', 'the', 'real', 'value', 'of', 'goods,']",18,4,25
128,205824,"that he was soon admitted to be one of the best judges known of all kinds of property, from a glass bottle to a five hundred guinea chronometer.","['that', 'he', 'was', 'soon', 'admitted', 'to', 'be', 'one', 'of', 'the', 'best', 'judges', 'known', 'of', 'all', 'kinds', 'of', 'property,', 'from', 'a', 'glass', 'bottle', 'to', 'a', 'five', 'hundred', 'guinea', 'chronometer.']",28,4,36
129,153600,"But he never paid more than a fixed price for all articles of the same class, whatever their intrinsic value.","['but', 'he', 'never', 'paid', 'more', 'than', 'a', 'fixed', 'price', 'for', 'all', 'articles', 'of', 'the', 'same', 'class,', 'whatever', 'their', 'intrinsic', 'value.']",20,4,29
130,219648,"Thus, a watch was paid for as a watch, whether it was of gold or silver; a piece of linen as such, whether the stuff was coarse or fine.","['thus,', 'a', 'watch', 'was', 'paid', 'for', 'as', 'a', 'watch,', 'whether', 'it', 'was', 'of', 'gold', 'or', 'silver;', 'a', 'piece', 'of', 'linen', 'as', 'such,', 'whether', 'the', 'stuff', 'was', 'coarse', 'or', 'fine.']",29,3,37
131,143360,"This rule in dealing with stolen goods continues to this day, and has made the fortune of many since Ikey.","['this', 'rule', 'in', 'dealing', 'with', 'stolen', 'goods', 'continues', 'to', 'this', 'day,', 'and', 'has', 'made', 'the', 'fortune', 'of', 'many', 'since', 'ikey.']",20,4,28
132,208640,"Solomons also established a system of provincial agency, by which stolen goods were passed on from London to the seaports, and so abroad.","['solomons', 'also', 'established', 'a', 'system', 'of', 'provincial', 'agency,', 'by', 'which', 'stolen', 'goods', 'were', 'passed', 'on', 'from', 'london', 'to', 'the', 'seaports,', 'and', 'so', 'abroad.']",23,5,35
133,38144,"Jewels were re-set,","['jewels', 'were', 're-set,']",3,5,5
134,195584,"diamonds refaced; all marks by which other articles might be identified, the selvages of linen, the stamps on shoes,","['diamonds', 'refaced;', 'all', 'marks', 'by', 'which', 'other', 'articles', 'might', 'be', 'identified,', 'the', 'selvages', 'of', 'linen,', 'the', 'stamps', 'on', 'shoes,']",19,5,28
135,159232,"the number and names on watches, were carefully removed or obliterated after the goods passed out of his hands.","['the', 'number', 'and', 'names', 'on', 'watches,', 'were', 'carefully', 'removed', 'or', 'obliterated', 'after', 'the', 'goods', 'passed', 'out', 'of', 'his', 'hands.']",19,4,30
136,134144,On one occasion the whole of the proceeds of a robbery from a boot shop was traced to Solomons';,"['on', 'one', 'occasion', 'the', 'whole', 'of', 'the', 'proceeds', 'of', 'a', 'robbery', 'from', 'a', 'boot', 'shop', 'was', 'traced', 'to', ""solomons';""]",19,4,25
137,109824,"the owner came with the police, and was morally convinced that it was his property,","['the', 'owner', 'came', 'with', 'the', 'police,', 'and', 'was', 'morally', 'convinced', 'that', 'it', 'was', 'his', 'property,']",15,4,21
138,123648,"but could not positively identify it, and Ikey defied them to remove a single shoe.","['but', 'could', 'not', 'positively', 'identify', 'it,', 'and', 'ikey', 'defied', 'them', 'to', 'remove', 'a', 'single', 'shoe.']",15,4,27
139,101120,In the end the injured bootmaker agreed to buy back his stolen stock,"['in', 'the', 'end', 'the', 'injured', 'bootmaker', 'agreed', 'to', 'buy', 'back', 'his', 'stolen', 'stock']",13,4,17
140,171264,"at the price Solomons had paid for it, and it cost him about a hundred pounds to re-stock his shop with his own goods.","['at', 'the', 'price', 'solomons', 'had', 'paid', 'for', 'it,', 'and', 'it', 'cost', 'him', 'about', 'a', 'hundred', 'pounds', 'to', 're-stock', 'his', 'shop', 'with', 'his', 'own', 'goods.']",24,3,30
141,158976,"As a general rule Ikey Solomons confined his purchases to small articles, mostly of jewelery and plate,","['as', 'a', 'general', 'rule', 'ikey', 'solomons', 'confined', 'his', 'purchases', 'to', 'small', 'articles,', 'mostly', 'of', 'jewelery', 'and', 'plate,']",17,5,28
142,102400,which he kept concealed in a hiding-place with a trap-door just under his bed.,"['which', 'he', 'kept', 'concealed', 'in', 'a', 'hiding-place', 'with', 'a', 'trap-door', 'just', 'under', 'his', 'bed.']",14,4,19
143,176384,"He lived in Rosemary Lane, and sometimes he had as much as twenty thousand pounds worth of goods secreted on the premises.","['he', 'lived', 'in', 'rosemary', 'lane,', 'and', 'sometimes', 'he', 'had', 'as', 'much', 'as', 'twenty', 'thousand', 'pounds', 'worth', 'of', 'goods', 'secreted', 'on', 'the', 'premises.']",22,4,31
144,152832,"When his trade was busiest he set up a second establishment, at the head of which, although he was married,","['when', 'his', 'trade', 'was', 'busiest', 'he', 'set', 'up', 'a', 'second', 'establishment,', 'at', 'the', 'head', 'of', 'which,', 'although', 'he', 'was', 'married,']",20,4,27
145,86272,"he put another lady, with whom he was on intimate terms.","['he', 'put', 'another', 'lady,', 'with', 'whom', 'he', 'was', 'on', 'intimate', 'terms.']",11,4,17
146,159744,"The second house was in Lower Queen Street, Islington, and he used it for some time as a depot for valuables.","['the', 'second', 'house', 'was', 'in', 'lower', 'queen', 'street,', 'islington,', 'and', 'he', 'used', 'it', 'for', 'some', 'time', 'as', 'a', 'depot', 'for', 'valuables.']",21,4,27
147,104192,"But it was eventually discovered by Mrs. Solomons, a very jealous wife,","['but', 'it', 'was', 'eventually', 'discovered', 'by', 'mrs.', 'solomons,', 'a', 'very', 'jealous', 'wife,']",12,5,23
148,187648,"and this, with the danger arising from an extensive robbery of watches in Cheapside, in which Ikey was implicated as a receiver,","['and', 'this,', 'with', 'the', 'danger', 'arising', 'from', 'an', 'extensive', 'robbery', 'of', 'watches', 'in', 'cheapside,', 'in', 'which', 'ikey', 'was', 'implicated', 'as', 'a', 'receiver,']",22,4,37
149,96000,led him to think seriously of trying his fortunes in another land.,"['led', 'him', 'to', 'think', 'seriously', 'of', 'trying', 'his', 'fortunes', 'in', 'another', 'land.']",12,4,20
150,209920,"He was about to emigrate to New South Wales, when he was arrested at Islington and committed to Newgate on a charge of receiving stolen goods.","['he', 'was', 'about', 'to', 'emigrate', 'to', 'new', 'south', 'wales,', 'when', 'he', 'was', 'arrested', 'at', 'islington', 'and', 'committed', 'to', 'newgate', 'on', 'a', 'charge', 'of', 'receiving', 'stolen', 'goods.']",26,4,40
151,212480,"While thus incarcerated he managed to escape from custody, but not actually from jail, by an ingenious contrivance which is worth mentioning.","['while', 'thus', 'incarcerated', 'he', 'managed', 'to', 'escape', 'from', 'custody,', 'but', 'not', 'actually', 'from', 'jail,', 'by', 'an', 'ingenious', 'contrivance', 'which', 'is', 'worth', 'mentioning.']",22,5,38
152,178176,"He claimed to be admitted to bail, and was taken from Newgate on a writ of habeas before one of the judges sitting at Westminster.","['he', 'claimed', 'to', 'be', 'admitted', 'to', 'bail,', 'and', 'was', 'taken', 'from', 'newgate', 'on', 'a', 'writ', 'of', 'habeas', 'before', 'one', 'of', 'the', 'judges', 'sitting', 'at', 'westminster.']",25,4,36
153,136448,"He was conveyed in a coach driven by a confederate, and under the escort of a couple of turnkeys.","['he', 'was', 'conveyed', 'in', 'a', 'coach', 'driven', 'by', 'a', 'confederate,', 'and', 'under', 'the', 'escort', 'of', 'a', 'couple', 'of', 'turnkeys.']",19,4,26
154,173312,"Solomons, while waiting to appear in court, persuaded the turnkeys to take him to a public-house, where all might ""refresh.""","['solomons,', 'while', 'waiting', 'to', 'appear', 'in', 'court,', 'persuaded', 'the', 'turnkeys', 'to', 'take', 'him', 'to', 'a', 'public-house,', 'where', 'all', 'might', '""refresh.""']",20,5,29
155,82688,While there he was joined by his wife and other friends.,"['while', 'there', 'he', 'was', 'joined', 'by', 'his', 'wife', 'and', 'other', 'friends.']",11,4,13
156,202240,"After a short carouse the prisoner went into Westminster, his case was heard, bail refused, and he was ordered back to Newgate.","['after', 'a', 'short', 'carouse', 'the', 'prisoner', 'went', 'into', 'westminster,', 'his', 'case', 'was', 'heard,', 'bail', 'refused,', 'and', 'he', 'was', 'ordered', 'back', 'to', 'newgate.']",22,4,32
157,131840,"But he once more persuaded the turnkeys to pause at the public, where more liquor was consumed.","['but', 'he', 'once', 'more', 'persuaded', 'the', 'turnkeys', 'to', 'pause', 'at', 'the', 'public,', 'where', 'more', 'liquor', 'was', 'consumed.']",17,4,23
158,179968,"When the journey was resumed, Mrs. Solomons accompanied her husband in the coach. Half-way to Newgate she was taken with a fit.","['when', 'the', 'journey', 'was', 'resumed,', 'mrs.', 'solomons', 'accompanied', 'her', 'husband', 'in', 'the', 'coach.', 'half-way', 'to', 'newgate', 'she', 'was', 'taken', 'with', 'a', 'fit.']",22,4,35
159,122880,"One turnkey was stupidly drunk, and Ikey persuaded the other, who was not much better,","['one', 'turnkey', 'was', 'stupidly', 'drunk,', 'and', 'ikey', 'persuaded', 'the', 'other,', 'who', 'was', 'not', 'much', 'better,']",15,4,24
160,174848,"to let the coach change and pass Petticoat Lane en route to the jail, where the suffering woman might be handed over to her friends.","['to', 'let', 'the', 'coach', 'change', 'and', 'pass', 'petticoat', 'lane', 'en', 'route', 'to', 'the', 'jail,', 'where', 'the', 'suffering', 'woman', 'might', 'be', 'handed', 'over', 'to', 'her', 'friends.']",25,4,34
